battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,source,edge_case_type
936.0,0.0,2.3,1.0,7.0,0.0,6.0,0.7,182.0,7.0,10.0,455.0,1760.0,2321.0,10.0,9.0,10.0,0.0,0.0,1.0,1,synthetic_train,
881.0,0.0,1.8,0.0,19.0,0.0,50.0,0.2,136.0,1.0,2.0,784.0,1334.0,329.0,14.0,4.0,13.0,1.0,1.0,1.0,0,synthetic_train,
872.0,0.0,2.8,1.0,17.0,0.0,14.0,0.2,174.0,1.0,8.0,503.0,1765.0,1158.0,6.0,5.0,14.0,0.0,0.0,0.0,0,synthetic_train,
1878.0,1.0,1.0,1.0,19.0,0.0,20.0,0.7,155.0,5.0,15.0,1933.0,1432.0,2452.0,17.0,16.0,20.0,1.0,1.0,0.0,2,synthetic_train,
1335.0,1.0,2.9,1.0,3.0,1.0,28.0,0.7,152.0,8.0,13.0,1005.0,1531.0,310.0,14.0,15.0,12.0,0.0,0.0,1.0,0,synthetic_train,
1181.0,0.0,2.5,1.0,9.0,1.0,33.0,0.6,111.0,5.0,12.0,1414.0,1365.0,2108.0,5.0,5.0,5.0,0.0,1.0,1.0,1,synthetic_train,
1952.0,0.0,2.7,0.0,2.0,0.0,59.0,0.3,200.0,1.0,10.0,1020.0,1601.0,2515.0,5.0,3.0,15.0,1.0,1.0,1.0,2,synthetic_train,
1405.0,0.0,1.7,1.0,17.0,0.0,16.0,0.8,110.0,6.0,10.0,20.0,1721.0,1061.0,7.0,18.0,3.0,0.0,0.0,1.0,0,synthetic_train,
1864.0,1.0,2.6,0.0,10.0,1.0,18.0,0.2,192.0,4.0,20.0,517.0,1261.0,863.0,14.0,12.0,18.0,0.0,1.0,0.0,0,synthetic_train,
1976.0,0.0,1.3,1.0,4.0,1.0,25.0,0.7,199.0,6.0,12.0,1646.0,668.0,2091.0,12.0,9.0,7.0,0.0,1.0,1.0,2,synthetic_train,
619.0,1.0,2.4,1.0,1.0,0.0,56.0,0.2,141.0,3.0,12.0,1002.0,639.0,2945.0,12.0,13.0,15.0,1.0,0.0,1.0,2,synthetic_train,
1042.0,1.0,0.9,1.0,14.0,1.0,62.0,0.7,185.0,1.0,7.0,1378.0,1122.0,303.0,13.0,4.0,4.0,0.0,1.0,1.0,0,synthetic_train,
1601.0,1.0,1.3,0.0,16.0,0.0,30.0,0.5,166.0,1.0,10.0,1493.0,1209.0,1520.0,12.0,8.0,9.0,1.0,1.0,1.0,2,synthetic_train,
1719.0,0.0,1.6,0.0,17.0,0.0,45.0,0.7,169.0,6.0,14.0,1100.0,1794.0,3997.0,10.0,7.0,15.0,0.0,0.0,0.0,3,synthetic_train,
722.0,1.0,1.3,1.0,19.0,1.0,59.0,0.1,88.0,6.0,18.0,1132.0,549.0,1512.0,5.0,13.0,13.0,1.0,0.0,1.0,0,synthetic_train,
977.0,1.0,1.5,1.0,16.0,1.0,55.0,0.6,96.0,3.0,16.0,463.0,1832.0,1499.0,5.0,3.0,2.0,1.0,0.0,0.0,1,synthetic_train,
1322.0,1.0,2.6,0.0,15.0,1.0,44.0,0.2,88.0,1.0,13.0,488.0,582.0,3017.0,15.0,9.0,2.0,1.0,0.0,1.0,2,synthetic_train,
1698.0,1.0,1.1,0.0,16.0,1.0,36.0,0.7,83.0,7.0,16.0,292.0,1247.0,2053.0,16.0,15.0,20.0,1.0,1.0,1.0,1,synthetic_train,
669.0,1.0,2.4,0.0,19.0,0.0,64.0,0.2,181.0,2.0,0.0,583.0,1133.0,1720.0,8.0,3.0,12.0,1.0,1.0,0.0,0,synthetic_train,
1401.0,0.0,0.7,1.0,9.0,1.0,17.0,0.2,101.0,2.0,5.0,1232.0,1336.0,3193.0,8.0,2.0,18.0,0.0,0.0,1.0,3,synthetic_train,
944.0,1.0,2.4,0.0,15.0,0.0,24.0,0.7,80.0,4.0,5.0,1820.0,563.0,371.0,11.0,15.0,3.0,0.0,0.0,1.0,0,synthetic_train,
824.0,1.0,2.5,0.0,16.0,0.0,46.0,0.2,193.0,6.0,13.0,862.0,1645.0,2923.0,14.0,16.0,11.0,0.0,1.0,1.0,2,synthetic_train,
1273.0,0.0,1.5,1.0,2.0,1.0,3.0,0.3,113.0,8.0,15.0,1180.0,701.0,1680.0,13.0,8.0,12.0,0.0,0.0,0.0,1,synthetic_train,
1121.0,0.0,2.3,0.0,13.0,0.0,33.0,0.8,178.0,6.0,3.0,1689.0,1668.0,3581.0,13.0,0.0,19.0,1.0,1.0,0.0,3,synthetic_train,
1453.0,1.0,2.8,1.0,6.0,0.0,55.0,0.8,196.0,8.0,4.0,1328.0,1349.0,2969.0,5.0,10.0,15.0,0.0,0.0,1.0,2,synthetic_train,
976.0,0.0,2.5,0.0,2.0,1.0,13.0,0.9,143.0,6.0,10.0,514.0,1831.0,3779.0,11.0,5.0,13.0,1.0,1.0,1.0,3,synthetic_train,
1734.0,0.0,1.5,1.0,3.0,1.0,52.0,0.4,192.0,7.0,20.0,551.0,1967.0,737.0,16.0,11.0,7.0,1.0,1.0,1.0,0,synthetic_train,
617.0,1.0,1.7,1.0,2.0,1.0,27.0,0.6,197.0,2.0,0.0,1250.0,1764.0,964.0,13.0,2.0,20.0,0.0,1.0,1.0,0,synthetic_train,
1792.0,1.0,2.4,1.0,17.0,0.0,56.0,0.8,97.0,1.0,18.0,564.0,1177.0,3636.0,17.0,15.0,8.0,0.0,0.0,0.0,3,synthetic_train,
544.0,1.0,1.2,0.0,15.0,1.0,41.0,0.2,97.0,6.0,4.0,487.0,1121.0,1717.0,15.0,13.0,7.0,1.0,0.0,0.0,0,synthetic_train,
1603.0,0.0,2.5,0.0,2.0,0.0,11.0,0.8,124.0,8.0,5.0,1160.0,1493.0,3308.0,18.0,12.0,15.0,0.0,0.0,1.0,3,synthetic_train,
1019.0,0.0,1.3,0.0,12.0,1.0,48.0,0.2,147.0,6.0,13.0,1247.0,1473.0,2826.0,13.0,9.0,20.0,0.0,0.0,0.0,2,synthetic_train,
1075.0,1.0,2.5,1.0,13.0,1.0,5.0,0.9,175.0,3.0,15.0,496.0,1684.0,2126.0,13.0,4.0,18.0,0.0,1.0,0.0,1,synthetic_train,
528.0,1.0,0.7,0.0,10.0,1.0,17.0,0.7,102.0,4.0,18.0,94.0,1224.0,424.0,13.0,17.0,5.0,1.0,1.0,1.0,0,synthetic_train,
1553.0,0.0,0.6,0.0,12.0,1.0,57.0,0.5,103.0,1.0,0.0,1506.0,1193.0,532.0,8.0,5.0,17.0,0.0,0.0,1.0,1,synthetic_train,
748.0,0.0,3.0,0.0,18.0,0.0,57.0,0.5,117.0,3.0,1.0,768.0,676.0,2939.0,11.0,6.0,8.0,0.0,0.0,1.0,1,synthetic_train,
1488.0,0.0,2.7,1.0,10.0,0.0,4.0,0.3,112.0,6.0,10.0,1241.0,753.0,620.0,7.0,17.0,6.0,0.0,0.0,0.0,0,synthetic_train,
1587.0,1.0,2.7,1.0,13.0,1.0,25.0,0.4,193.0,2.0,11.0,338.0,1731.0,274.0,11.0,0.0,19.0,1.0,1.0,0.0,0,synthetic_train,
1767.0,0.0,2.9,1.0,11.0,1.0,7.0,0.8,127.0,4.0,5.0,616.0,1982.0,1077.0,7.0,2.0,20.0,1.0,0.0,0.0,1,synthetic_train,
1562.0,1.0,1.6,1.0,7.0,0.0,19.0,0.6,185.0,3.0,13.0,1188.0,1402.0,3677.0,12.0,14.0,9.0,0.0,0.0,0.0,3,synthetic_train,
952.0,0.0,1.2,1.0,17.0,0.0,62.0,0.6,86.0,4.0,5.0,243.0,1015.0,2600.0,19.0,6.0,2.0,0.0,0.0,0.0,2,synthetic_train,
1607.0,1.0,0.8,0.0,8.0,0.0,14.0,0.3,92.0,7.0,19.0,621.0,586.0,2944.0,11.0,11.0,5.0,1.0,0.0,1.0,3,synthetic_train,
1738.0,0.0,1.8,0.0,15.0,0.0,42.0,0.7,177.0,8.0,3.0,1409.0,564.0,2697.0,16.0,11.0,12.0,0.0,1.0,1.0,2,synthetic_train,
975.0,1.0,1.1,0.0,12.0,1.0,52.0,0.5,110.0,4.0,13.0,1512.0,1514.0,2372.0,11.0,15.0,3.0,1.0,1.0,1.0,2,synthetic_train,
686.0,1.0,2.8,0.0,13.0,0.0,57.0,0.3,89.0,7.0,11.0,692.0,1462.0,1215.0,18.0,11.0,6.0,0.0,1.0,0.0,0,synthetic_train,
1835.0,0.0,0.5,0.0,15.0,0.0,24.0,0.9,151.0,6.0,2.0,224.0,924.0,1861.0,8.0,8.0,4.0,1.0,1.0,1.0,1,synthetic_train,
721.0,0.0,0.9,0.0,14.0,1.0,45.0,0.6,97.0,8.0,12.0,50.0,782.0,2295.0,17.0,10.0,20.0,1.0,1.0,0.0,1,synthetic_train,
1390.0,1.0,1.1,0.0,11.0,0.0,32.0,0.6,87.0,6.0,3.0,1090.0,603.0,3954.0,15.0,14.0,8.0,1.0,1.0,0.0,3,synthetic_train,
854.0,1.0,1.0,0.0,12.0,0.0,8.0,1.0,129.0,5.0,11.0,1360.0,1522.0,3621.0,18.0,7.0,9.0,1.0,0.0,0.0,3,synthetic_train,
689.0,1.0,1.1,1.0,10.0,1.0,16.0,0.4,146.0,6.0,13.0,1164.0,1409.0,3012.0,6.0,3.0,10.0,0.0,0.0,0.0,2,synthetic_train,
1664.0,1.0,2.1,1.0,6.0,0.0,49.0,0.9,143.0,3.0,1.0,794.0,999.0,3300.0,18.0,9.0,2.0,1.0,1.0,1.0,3,synthetic_train,
715.0,1.0,1.3,1.0,14.0,1.0,45.0,0.7,150.0,6.0,4.0,43.0,1597.0,3277.0,18.0,18.0,12.0,1.0,1.0,1.0,2,synthetic_train,
1505.0,1.0,2.0,0.0,17.0,1.0,34.0,0.7,82.0,6.0,6.0,443.0,1767.0,2755.0,9.0,2.0,19.0,1.0,1.0,1.0,3,synthetic_train,
1539.0,0.0,2.7,0.0,14.0,1.0,51.0,0.3,115.0,5.0,19.0,70.0,1275.0,3345.0,14.0,3.0,17.0,0.0,1.0,0.0,3,synthetic_train,
590.0,1.0,2.0,1.0,15.0,0.0,45.0,0.1,121.0,1.0,4.0,906.0,893.0,530.0,13.0,18.0,6.0,1.0,0.0,0.0,0,synthetic_train,
759.0,0.0,2.2,1.0,16.0,1.0,23.0,0.5,115.0,5.0,19.0,604.0,508.0,337.0,5.0,15.0,2.0,1.0,1.0,0.0,0,synthetic_train,
1691.0,0.0,1.4,0.0,7.0,1.0,20.0,0.1,147.0,6.0,11.0,139.0,1692.0,1918.0,12.0,2.0,16.0,1.0,0.0,1.0,1,synthetic_train,
1260.0,0.0,0.9,0.0,1.0,0.0,61.0,0.2,107.0,2.0,19.0,1194.0,1364.0,460.0,14.0,4.0,17.0,0.0,0.0,1.0,0,synthetic_train,
682.0,0.0,1.3,0.0,6.0,1.0,63.0,0.6,156.0,7.0,17.0,726.0,1020.0,1526.0,8.0,13.0,19.0,0.0,1.0,1.0,0,synthetic_train,
1987.0,0.0,2.9,1.0,15.0,1.0,3.0,0.8,193.0,7.0,6.0,1887.0,509.0,998.0,10.0,14.0,12.0,0.0,0.0,0.0,1,synthetic_train,
897.0,1.0,2.1,0.0,16.0,1.0,51.0,0.3,159.0,5.0,11.0,818.0,1720.0,3840.0,13.0,13.0,10.0,1.0,0.0,0.0,3,synthetic_train,
506.0,0.0,1.2,1.0,10.0,0.0,10.0,0.8,127.0,8.0,15.0,178.0,1888.0,2708.0,18.0,16.0,16.0,0.0,1.0,1.0,1,synthetic_train,
1886.0,0.0,1.6,0.0,15.0,1.0,56.0,1.0,132.0,7.0,1.0,1382.0,1221.0,413.0,5.0,9.0,15.0,1.0,1.0,1.0,0,synthetic_train,
524.0,0.0,2.6,1.0,1.0,0.0,39.0,0.8,150.0,4.0,13.0,1378.0,900.0,2591.0,19.0,16.0,16.0,1.0,1.0,0.0,1,synthetic_train,
1330.0,1.0,2.2,1.0,12.0,0.0,45.0,0.8,167.0,8.0,9.0,1822.0,1429.0,2997.0,17.0,11.0,7.0,1.0,0.0,1.0,3,synthetic_train,
1989.0,1.0,1.9,1.0,13.0,0.0,46.0,0.7,116.0,8.0,0.0,1358.0,1805.0,1473.0,17.0,9.0,19.0,1.0,0.0,1.0,2,synthetic_train,
1366.0,1.0,2.7,0.0,10.0,0.0,40.0,0.3,84.0,1.0,18.0,709.0,1380.0,3560.0,5.0,12.0,2.0,1.0,1.0,0.0,2,synthetic_train,
1376.0,0.0,2.2,1.0,14.0,0.0,17.0,0.4,165.0,8.0,5.0,1312.0,518.0,3897.0,13.0,8.0,3.0,0.0,0.0,1.0,3,synthetic_train,
1082.0,1.0,2.1,1.0,9.0,1.0,52.0,1.0,160.0,1.0,18.0,1565.0,792.0,3926.0,10.0,11.0,14.0,0.0,0.0,0.0,3,synthetic_train,
690.0,1.0,1.0,0.0,10.0,1.0,36.0,0.7,92.0,4.0,4.0,1012.0,645.0,604.0,18.0,15.0,12.0,1.0,1.0,1.0,0,synthetic_train,
1359.0,0.0,0.8,0.0,12.0,0.0,36.0,0.8,155.0,8.0,11.0,1558.0,1116.0,1936.0,16.0,18.0,12.0,1.0,1.0,1.0,1,synthetic_train,
1845.0,1.0,2.9,0.0,15.0,0.0,22.0,1.0,88.0,6.0,7.0,1895.0,1176.0,3163.0,14.0,11.0,19.0,0.0,1.0,1.0,3,synthetic_train,
636.0,0.0,2.0,0.0,4.0,1.0,2.0,0.3,157.0,3.0,18.0,1480.0,1302.0,1913.0,5.0,0.0,18.0,1.0,0.0,0.0,2,synthetic_train,
1820.0,1.0,1.5,0.0,6.0,1.0,36.0,0.4,170.0,6.0,20.0,983.0,1637.0,2055.0,18.0,11.0,15.0,0.0,1.0,0.0,2,synthetic_train,
1122.0,1.0,2.0,1.0,8.0,1.0,23.0,0.7,81.0,2.0,16.0,966.0,668.0,1484.0,12.0,4.0,5.0,0.0,1.0,0.0,0,synthetic_train,
1304.0,0.0,0.7,1.0,4.0,0.0,43.0,0.1,167.0,2.0,17.0,1643.0,1912.0,1823.0,7.0,4.0,3.0,0.0,1.0,1.0,2,synthetic_train,
748.0,1.0,2.6,1.0,6.0,0.0,24.0,0.6,94.0,8.0,16.0,1711.0,895.0,2855.0,18.0,16.0,4.0,0.0,0.0,1.0,2,synthetic_train,
1432.0,0.0,1.0,1.0,7.0,0.0,63.0,0.8,112.0,1.0,6.0,514.0,1281.0,351.0,18.0,8.0,13.0,1.0,1.0,0.0,0,synthetic_train,
773.0,0.0,2.5,1.0,6.0,0.0,44.0,0.6,165.0,8.0,19.0,19.0,816.0,3248.0,12.0,15.0,15.0,1.0,1.0,0.0,2,synthetic_train,
909.0,1.0,1.8,1.0,8.0,1.0,30.0,0.4,122.0,4.0,11.0,1581.0,1032.0,2980.0,14.0,7.0,17.0,1.0,1.0,1.0,3,synthetic_train,
1582.0,1.0,1.2,0.0,10.0,0.0,46.0,0.8,198.0,1.0,7.0,462.0,1748.0,774.0,14.0,11.0,3.0,0.0,0.0,0.0,0,synthetic_train,
575.0,1.0,0.6,1.0,13.0,1.0,42.0,0.2,195.0,7.0,4.0,1954.0,566.0,3144.0,9.0,12.0,7.0,1.0,1.0,0.0,3,synthetic_train,
1170.0,1.0,2.5,0.0,6.0,1.0,41.0,0.9,199.0,1.0,14.0,70.0,1224.0,2207.0,16.0,16.0,8.0,1.0,1.0,0.0,2,synthetic_train,
1391.0,0.0,0.9,0.0,16.0,1.0,38.0,0.2,92.0,3.0,5.0,1784.0,1374.0,1449.0,19.0,3.0,14.0,0.0,0.0,1.0,1,synthetic_train,
698.0,1.0,0.6,0.0,9.0,0.0,60.0,0.9,101.0,2.0,13.0,1329.0,1354.0,1960.0,19.0,10.0,2.0,1.0,0.0,0.0,1,synthetic_train,
942.0,1.0,2.4,1.0,14.0,0.0,22.0,0.5,102.0,7.0,1.0,596.0,1069.0,2190.0,15.0,7.0,17.0,0.0,1.0,0.0,1,synthetic_train,
1015.0,1.0,1.4,0.0,2.0,0.0,29.0,0.5,150.0,4.0,13.0,68.0,1066.0,1044.0,10.0,8.0,3.0,0.0,0.0,0.0,0,synthetic_train,
1495.0,1.0,1.5,1.0,3.0,0.0,17.0,0.6,132.0,6.0,13.0,1659.0,1862.0,2525.0,18.0,16.0,11.0,1.0,1.0,0.0,3,synthetic_train,
1965.0,1.0,1.1,1.0,9.0,1.0,37.0,0.3,170.0,1.0,11.0,234.0,861.0,2611.0,18.0,2.0,19.0,1.0,0.0,1.0,2,synthetic_train,
1754.0,1.0,2.6,0.0,7.0,1.0,64.0,0.5,114.0,6.0,13.0,186.0,1219.0,1632.0,5.0,10.0,5.0,0.0,0.0,0.0,1,synthetic_train,
784.0,0.0,1.2,0.0,9.0,0.0,40.0,0.9,104.0,6.0,20.0,1549.0,1046.0,1979.0,10.0,7.0,15.0,0.0,1.0,1.0,0,synthetic_train,
527.0,0.0,1.0,0.0,3.0,1.0,15.0,0.8,158.0,3.0,17.0,1328.0,1647.0,2560.0,13.0,17.0,12.0,1.0,0.0,0.0,2,synthetic_train,
577.0,0.0,1.3,1.0,9.0,1.0,60.0,0.2,154.0,8.0,9.0,249.0,1707.0,2140.0,13.0,4.0,17.0,0.0,1.0,1.0,1,synthetic_train,
1393.0,1.0,1.0,0.0,13.0,0.0,51.0,0.7,163.0,4.0,18.0,670.0,1771.0,1880.0,15.0,4.0,13.0,1.0,1.0,0.0,1,synthetic_train,
734.0,1.0,1.3,1.0,14.0,1.0,29.0,0.9,117.0,6.0,20.0,1306.0,627.0,3835.0,12.0,1.0,18.0,0.0,1.0,0.0,3,synthetic_train,
846.0,0.0,0.7,0.0,4.0,1.0,11.0,0.8,143.0,2.0,3.0,1291.0,647.0,3542.0,5.0,8.0,9.0,0.0,1.0,0.0,2,synthetic_train,
1771.0,1.0,0.9,1.0,6.0,1.0,27.0,0.5,192.0,8.0,7.0,710.0,1062.0,1676.0,7.0,0.0,5.0,0.0,1.0,1.0,2,synthetic_train,
1810.0,1.0,1.5,1.0,10.0,1.0,52.0,0.1,153.0,2.0,15.0,808.0,1160.0,2945.0,16.0,9.0,14.0,0.0,0.0,1.0,3,synthetic_train,
1758.0,0.0,2.7,1.0,10.0,0.0,38.0,0.9,192.0,6.0,10.0,156.0,594.0,3288.0,15.0,4.0,20.0,1.0,1.0,0.0,3,synthetic_train,
880.0,0.0,0.6,1.0,15.0,1.0,13.0,0.5,132.0,1.0,2.0,17.0,1839.0,669.0,14.0,7.0,10.0,1.0,1.0,0.0,0,synthetic_train,
1429.0,1.0,1.0,0.0,7.0,1.0,11.0,0.4,85.0,1.0,9.0,1897.0,1844.0,2471.0,11.0,11.0,17.0,1.0,0.0,0.0,3,synthetic_train,
1416.0,0.0,2.8,1.0,13.0,0.0,62.0,0.8,172.0,2.0,7.0,453.0,1136.0,3248.0,9.0,13.0,18.0,1.0,0.0,0.0,3,synthetic_train,
777.0,1.0,2.7,0.0,17.0,1.0,30.0,0.3,135.0,8.0,15.0,1818.0,1653.0,470.0,9.0,1.0,14.0,0.0,0.0,0.0,0,synthetic_train,
1330.0,1.0,2.2,0.0,5.0,1.0,45.0,0.9,85.0,2.0,10.0,83.0,1347.0,1519.0,15.0,2.0,17.0,1.0,0.0,1.0,1,synthetic_train,
1287.0,1.0,1.1,0.0,16.0,0.0,24.0,0.2,96.0,8.0,2.0,1941.0,1484.0,3242.0,12.0,6.0,12.0,1.0,0.0,1.0,3,synthetic_train,
1094.0,0.0,1.5,1.0,6.0,0.0,7.0,0.8,117.0,5.0,1.0,837.0,1808.0,3757.0,6.0,9.0,17.0,1.0,0.0,1.0,3,synthetic_train,
1627.0,1.0,1.0,1.0,6.0,1.0,27.0,1.0,103.0,1.0,6.0,1580.0,637.0,3970.0,10.0,16.0,8.0,1.0,1.0,0.0,3,synthetic_train,
1516.0,0.0,0.8,1.0,13.0,1.0,45.0,1.0,162.0,4.0,3.0,1647.0,848.0,2514.0,17.0,2.0,11.0,0.0,0.0,0.0,2,synthetic_train,
1298.0,0.0,1.4,0.0,12.0,0.0,23.0,0.9,153.0,4.0,18.0,690.0,1141.0,415.0,13.0,1.0,3.0,0.0,1.0,1.0,0,synthetic_train,
1588.0,0.0,1.9,0.0,10.0,0.0,40.0,0.9,119.0,3.0,5.0,1447.0,1840.0,359.0,17.0,11.0,5.0,1.0,0.0,0.0,0,synthetic_train,
1644.0,0.0,1.4,1.0,4.0,1.0,29.0,0.4,90.0,5.0,13.0,655.0,1387.0,3292.0,12.0,18.0,13.0,0.0,1.0,0.0,3,synthetic_train,
1350.0,0.0,2.0,1.0,1.0,0.0,23.0,1.0,89.0,7.0,2.0,1547.0,1095.0,3004.0,12.0,15.0,15.0,1.0,1.0,0.0,2,synthetic_train,
901.0,1.0,1.2,1.0,18.0,0.0,18.0,0.9,194.0,8.0,9.0,1880.0,543.0,981.0,19.0,10.0,2.0,1.0,1.0,1.0,0,synthetic_train,
1637.0,0.0,1.4,0.0,17.0,0.0,18.0,0.6,121.0,5.0,19.0,1582.0,1388.0,745.0,12.0,0.0,3.0,1.0,1.0,1.0,1,synthetic_train,
1576.0,1.0,2.5,0.0,17.0,0.0,18.0,0.5,92.0,8.0,13.0,1427.0,904.0,801.0,7.0,10.0,2.0,0.0,0.0,1.0,0,synthetic_train,
1975.0,0.0,2.7,0.0,10.0,1.0,47.0,0.2,166.0,8.0,6.0,729.0,991.0,3539.0,11.0,8.0,11.0,0.0,1.0,1.0,3,synthetic_train,
724.0,0.0,1.3,1.0,17.0,0.0,23.0,0.6,185.0,1.0,15.0,213.0,1992.0,3118.0,14.0,8.0,8.0,0.0,0.0,0.0,2,synthetic_train,
1128.0,1.0,1.9,0.0,9.0,1.0,48.0,0.7,94.0,6.0,10.0,992.0,1290.0,3805.0,10.0,9.0,3.0,1.0,1.0,1.0,3,synthetic_train,
1886.0,1.0,1.2,1.0,1.0,1.0,21.0,0.5,194.0,7.0,4.0,254.0,707.0,681.0,11.0,10.0,17.0,1.0,1.0,1.0,0,synthetic_train,
1271.0,1.0,0.6,0.0,3.0,1.0,22.0,0.5,167.0,1.0,20.0,997.0,573.0,2858.0,18.0,13.0,12.0,0.0,1.0,1.0,2,synthetic_train,
1913.0,1.0,2.3,0.0,5.0,1.0,60.0,0.6,110.0,5.0,19.0,1704.0,1081.0,3713.0,11.0,3.0,2.0,0.0,0.0,1.0,3,synthetic_train,
518.0,0.0,0.9,1.0,7.0,1.0,57.0,0.1,173.0,8.0,11.0,222.0,597.0,2250.0,9.0,1.0,15.0,0.0,0.0,1.0,0,synthetic_train,
552.0,0.0,1.6,0.0,18.0,1.0,27.0,1.0,130.0,3.0,0.0,1766.0,1142.0,3153.0,6.0,0.0,19.0,1.0,1.0,0.0,2,synthetic_train,
1694.0,1.0,1.7,0.0,6.0,1.0,18.0,0.4,156.0,7.0,8.0,1172.0,1121.0,2509.0,11.0,7.0,9.0,1.0,0.0,1.0,2,synthetic_train,
1037.0,1.0,1.0,1.0,12.0,0.0,47.0,0.2,95.0,8.0,10.0,92.0,1818.0,282.0,16.0,9.0,20.0,0.0,1.0,0.0,0,synthetic_train,
1280.0,0.0,0.7,0.0,5.0,1.0,6.0,0.1,109.0,6.0,19.0,1412.0,1002.0,1861.0,9.0,14.0,9.0,1.0,0.0,1.0,1,synthetic_train,
1142.0,0.0,1.4,1.0,12.0,0.0,30.0,0.9,173.0,6.0,15.0,0.0,914.0,1234.0,12.0,8.0,3.0,0.0,0.0,0.0,1,synthetic_train,
1111.0,1.0,2.9,0.0,11.0,0.0,39.0,0.9,177.0,5.0,4.0,1198.0,1423.0,568.0,14.0,10.0,4.0,1.0,1.0,1.0,0,synthetic_train,
1909.0,1.0,2.0,0.0,3.0,0.0,44.0,0.2,81.0,4.0,10.0,995.0,1457.0,2485.0,18.0,18.0,3.0,0.0,0.0,1.0,3,synthetic_train,
641.0,0.0,1.5,0.0,9.0,1.0,8.0,0.2,105.0,4.0,3.0,1462.0,556.0,3732.0,17.0,14.0,7.0,1.0,0.0,1.0,3,synthetic_train,
1658.0,0.0,0.6,0.0,2.0,1.0,2.0,0.5,153.0,5.0,9.0,737.0,625.0,457.0,9.0,13.0,9.0,1.0,0.0,0.0,0,synthetic_train,
1834.0,1.0,2.0,0.0,17.0,0.0,19.0,0.3,189.0,4.0,11.0,233.0,751.0,1488.0,7.0,6.0,10.0,0.0,1.0,1.0,1,synthetic_train,
1486.0,0.0,0.7,1.0,14.0,1.0,9.0,0.8,161.0,7.0,10.0,759.0,1664.0,2762.0,15.0,2.0,11.0,1.0,1.0,1.0,2,synthetic_train,
1092.0,0.0,1.9,0.0,18.0,0.0,33.0,0.2,165.0,7.0,8.0,1493.0,814.0,1426.0,8.0,17.0,18.0,1.0,1.0,0.0,0,synthetic_train,
740.0,0.0,2.4,0.0,17.0,0.0,59.0,0.6,127.0,3.0,9.0,1870.0,1988.0,692.0,10.0,10.0,2.0,0.0,1.0,1.0,1,synthetic_train,
1523.0,1.0,1.6,1.0,4.0,0.0,20.0,0.4,86.0,5.0,16.0,408.0,1160.0,972.0,6.0,1.0,19.0,1.0,1.0,0.0,0,synthetic_train,
1203.0,0.0,1.2,0.0,14.0,1.0,30.0,0.5,172.0,2.0,10.0,689.0,1899.0,348.0,16.0,9.0,6.0,0.0,0.0,1.0,0,synthetic_train,
724.0,0.0,0.6,0.0,2.0,0.0,15.0,0.5,176.0,2.0,0.0,1719.0,870.0,3970.0,7.0,1.0,20.0,1.0,0.0,0.0,3,synthetic_train,
1039.0,0.0,0.6,1.0,19.0,0.0,4.0,0.2,133.0,3.0,15.0,613.0,1135.0,2095.0,10.0,18.0,4.0,1.0,1.0,0.0,1,synthetic_train,
1942.0,1.0,1.6,1.0,15.0,1.0,46.0,0.3,141.0,1.0,12.0,480.0,706.0,3784.0,11.0,10.0,3.0,1.0,0.0,0.0,3,synthetic_train,
898.0,0.0,2.7,0.0,13.0,0.0,18.0,0.2,108.0,7.0,14.0,1630.0,1768.0,2822.0,5.0,14.0,4.0,1.0,0.0,1.0,2,synthetic_train,
767.0,0.0,1.1,0.0,19.0,1.0,36.0,0.2,134.0,2.0,14.0,964.0,1395.0,1563.0,16.0,8.0,7.0,1.0,0.0,1.0,0,synthetic_train,
1522.0,0.0,1.9,0.0,16.0,1.0,45.0,1.0,109.0,3.0,3.0,1143.0,613.0,3783.0,14.0,0.0,19.0,0.0,1.0,1.0,3,synthetic_train,
799.0,1.0,2.2,1.0,17.0,0.0,54.0,0.4,130.0,3.0,20.0,955.0,1615.0,1229.0,13.0,12.0,10.0,1.0,1.0,1.0,0,synthetic_train,
1879.0,1.0,0.7,0.0,2.0,1.0,13.0,0.4,96.0,2.0,20.0,1182.0,1829.0,932.0,7.0,12.0,5.0,0.0,0.0,0.0,1,synthetic_train,
1788.0,1.0,0.9,1.0,0.0,1.0,38.0,0.2,153.0,3.0,3.0,527.0,1527.0,3270.0,5.0,4.0,14.0,0.0,1.0,0.0,3,synthetic_train,
1975.0,0.0,1.3,0.0,19.0,0.0,59.0,0.8,109.0,6.0,4.0,1435.0,1711.0,2327.0,5.0,13.0,11.0,1.0,1.0,1.0,2,synthetic_train,
1868.0,1.0,2.2,0.0,5.0,0.0,32.0,0.9,167.0,8.0,5.0,709.0,913.0,1837.0,14.0,4.0,15.0,1.0,1.0,0.0,1,synthetic_train,
865.0,0.0,1.6,1.0,8.0,0.0,4.0,0.8,142.0,2.0,20.0,1026.0,1147.0,2457.0,16.0,13.0,16.0,1.0,1.0,0.0,2,synthetic_train,
818.0,1.0,2.3,0.0,0.0,0.0,18.0,0.7,188.0,2.0,19.0,363.0,1780.0,3878.0,16.0,14.0,16.0,0.0,1.0,0.0,3,synthetic_train,
